timestamp,test-class,test-method,time,description,result
2021-06-07 13:26:24.131,acme.testing.AdministratorThresholdTest,updateThresholdNegative,8695,"[1] length=10, title=Task 1 sex, description=Description of the task 1 nigeria, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 13:27:01.692,acme.testing.AdministratorThresholdTest,updateThresholdNegative,37375,"[2] length=10, title=Task 2 pornografia, description=Description of the task 2 pornografia, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",Cannot find 'By.className: text-danger'
2021-06-07 13:27:35.735,acme.testing.AdministratorThresholdTest,updateThresholdNegative,33828,"[3] length=10, title=Task 3 viagra, description=Description of the task 3 sex, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
2021-06-07 13:27:44.598,acme.testing.AdministratorThresholdTest,updateThresholdNegative,8656,"[4] length=10, title=Task 4 duro, description=Description of the task 4 viagra, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=",OK
2021-06-07 13:27:53.431,acme.testing.AdministratorThresholdTest,updateThresholdNegative,8646,"[5] length=10, title=Task 5 cialis, description=Description of the task 5 cialis, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-07 13:28:02.288,acme.testing.AdministratorThresholdTest,updateThresholdNegative,8667,"[6] length=10, title=Task 6 viagra, description=Description of the task 6 cialis, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-07 13:28:11.113,acme.testing.AdministratorThresholdTest,updateThresholdNegative,8624,"[7] length=10, title=Task 7 cialis, description=Description of the task 7 duro, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=",OK
