timestamp,test-class,test-method,time,description,result
2021-06-07 12:52:28.18,acme.testing.ManagerCreateTask,create,8156,"[1] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 12:52:36.396,acme.testing.ManagerCreateTask,create,8027,"[2] title=Task 2, description=Description of the task 2, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-07 12:52:44.561,acme.testing.ManagerCreateTask,create,7980,"[3] title=Task 3, description=Description of the task 3, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-07 12:52:52.781,acme.testing.ManagerCreateTask,create,8035,"[4] title=Task 4, description=Description of the task 4, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=null",OK
2021-06-07 12:53:01.027,acme.testing.ManagerCreateTask,create,8060,"[5] title=Task 5, description=Description of the task 5, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-07 12:53:09.23,acme.testing.ManagerCreateTask,create,8015,"[6] title=Task 6, description=Description of the task 6, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-07 12:53:17.469,acme.testing.ManagerCreateTask,create,8022,"[7] title=Task 7, description=Description of the task 7, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",OK
2021-06-07 12:53:24.398,acme.testing.ManagerCreateTask,createNegative,6743,"[1] title=, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 12:53:56.899,acme.testing.ManagerCreateTask,createNegative,32313,"[2] title=Task 1, description=null, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
2021-06-07 12:54:29.4,acme.testing.ManagerCreateTask,createNegative,32315,"[3] title=Task 1, description=Description of the task 1, workload=null, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
2021-06-07 12:55:01.891,acme.testing.ManagerCreateTask,createNegative,32301,"[4] title=Task 1, description=Description of the task 1, workload=20.00, start=null, end=2022/10/24 06:00, link=http://example.org",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
2021-06-07 12:55:08.829,acme.testing.ManagerCreateTask,createNegative,6751,"[5] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=null, link=http://example.org",OK
2021-06-07 12:55:14.837,acme.testing.ManagerCreateTask,createNegative,5820,"[6] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",The system doesn't navigate from '/master/welcome' to '/manager/task/create'
2021-06-07 12:55:21.805,acme.testing.ManagerCreateTask,createNegative,6766,"[7] title=Task 1, description=Description of the task 1, workload=-1, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 12:55:54.245,acme.testing.ManagerCreateTask,createNegative,32268,"[8] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2020/10/24 06:00, link=http://example.org",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
2021-06-07 12:56:26.728,acme.testing.ManagerCreateTask,createNegative,32292,"[9] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=description1",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
2021-06-07 12:56:59.206,acme.testing.ManagerCreateTask,createNegative,32288,"[10] title=Sex, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
