timestamp,test-class,test-method,time,description,result
2021-06-07 12:19:58.273,acme.testing.ConsumerUpdateTest,PcreateConsumer,5773,"[1] recordIndex=0, company=PepeMax, sector=primary, newCompany=ManolitoPiesDePlata, newSector=Secondary",OK
