timestamp,test-class,test-method,time,description,result
2021-06-07 12:54:52.989,acme.testing.ManagerCreateTask,create,8056,"[1] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 12:55:01.186,acme.testing.ManagerCreateTask,create,8010,"[2] title=Task 2, description=Description of the task 2, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-07 12:55:09.365,acme.testing.ManagerCreateTask,create,7988,"[3] title=Task 3, description=Description of the task 3, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-07 12:55:17.542,acme.testing.ManagerCreateTask,create,7990,"[4] title=Task 4, description=Description of the task 4, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=null",OK
2021-06-07 12:55:50.038,acme.testing.ManagerCreateTask,create,32306,"[5] title=Task 5, description=Description of the task 5, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
2021-06-07 12:56:22.542,acme.testing.ManagerCreateTask,create,32303,"[6] title=Task 6, description=Description of the task 6, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
2021-06-07 12:56:55.053,acme.testing.ManagerCreateTask,create,32306,"[7] title=Task 7, description=Description of the task 7, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
