timestamp,test-class,test-method,time,description,result
2021-06-07 12:44:15.26,acme.testing.ManagerCreateTask,create,7554,"[1] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 12:44:21.241,acme.testing.ManagerCreateTask,create,5793,"[2] title=Task 2, description=Description of the task 2, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",The system doesn't navigate from '/manager/task/create' to '/master/welcome'
2021-06-07 12:44:53.717,acme.testing.ManagerCreateTask,create,32286,"[3] title=Task 3, description=Description of the task 3, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
2021-06-07 12:45:26.234,acme.testing.ManagerCreateTask,create,32301,"[4] title=Task 4, description=Description of the task 4, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=null",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
2021-06-07 12:45:59.742,acme.testing.ManagerCreateTask,create,33020,"[5] title=Task 5, description=Description of the task 5, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
2021-06-07 12:46:33.272,acme.testing.ManagerCreateTask,create,33031,"[6] title=Task 6, description=Description of the task 6, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
2021-06-07 12:47:06.77,acme.testing.ManagerCreateTask,create,33030,"[7] title=Task 7, description=Description of the task 7, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Account']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Become a manager']'
2021-06-07 12:47:13.565,acme.testing.ManagerCreateTask,createNegative,6328,"[1] title=, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 12:47:20.404,acme.testing.ManagerCreateTask,createNegative,6370,"[2] title=Task 1, description=null, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 12:47:27.196,acme.testing.ManagerCreateTask,createNegative,6326,"[3] title=Task 1, description=Description of the task 1, workload=null, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 12:47:34.048,acme.testing.ManagerCreateTask,createNegative,6404,"[4] title=Task 1, description=Description of the task 1, workload=20.00, start=null, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 12:47:40.911,acme.testing.ManagerCreateTask,createNegative,6369,"[5] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=null, link=http://example.org",OK
2021-06-07 12:47:47.773,acme.testing.ManagerCreateTask,createNegative,6396,"[6] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 12:47:54.623,acme.testing.ManagerCreateTask,createNegative,6357,"[7] title=Task 1, description=Description of the task 1, workload=-1, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 12:48:01.501,acme.testing.ManagerCreateTask,createNegative,6392,"[8] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2020/10/24 06:00, link=http://example.org",OK
2021-06-07 12:48:08.302,acme.testing.ManagerCreateTask,createNegative,6322,"[9] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=description1",OK
2021-06-07 12:49:11.794,acme.testing.ManagerCreateTask,createNegative,63020,"[10] title=Sex, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",Cannot find 'By.xpath: //div[@id='mainMenu']/ul/li[a[normalize-space()='Manager']]/div[contains(@class, 'dropdown-menu')]/a[normalize-space()='Create Task']'
2021-06-07 12:49:18.61,acme.testing.ManagerCreateTask,createNegative,6359,"[11] title=Task 1, description=Sex, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 12:49:24.837,acme.testing.ManagerCreateTask,createNegative,5744,"[12] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",The system doesn't navigate from '/master/welcome' to '/manager/task/create'
